Sl. No,Field Name,Field Type,Example
1729,breadcrumbs,list,"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Loafers']"
1730,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084.jpg
1731,brand_name,string,Saint Laurent
1732,product_name,string,Le Loafer leather penny loafers
1733,product_price,string,€ 695
1734,product_id,string,P00892084
1735,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
1736,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/ca/P00892084_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ca/P00892084_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/fd/P00884187.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1737,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Loafers']"
1738,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011.jpg
1739,brand_name,string,Manolo Blahnik
1740,product_name,string,Padstow leather-trimmed raffia penny loafers
1741,product_price,string,€ 669
1742,product_id,string,P00894011
1743,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46']"
1744,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d8/P00894011_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1745,breadcrumbs,list,"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Boots', 'Ankle boots']"
1746,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092.jpg
1747,brand_name,string,Saint Laurent
1748,product_name,string,Rainer 75 patent leather ankle boots
1749,product_price,string,€ 969
1750,product_id,string,P00892092
1751,Sizes,list,"['EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
1752,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/d7/P00892092_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/d7/P00892092_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/ae/P00892113.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1753,breadcrumbs,list,"['Men', 'Designers', 'Christian Louboutin', 'Shoes', 'Sneakers', 'Designer sneakers']"
1754,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826.jpg
1755,brand_name,string,Christian Louboutin
1756,product_name,string,Fun Louis Junior suede sneakers
1757,product_price,string,€ 669
1758,product_id,string,P00872826
1759,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46', 'EU 47']"
1760,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/c9/P00872826_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1761,breadcrumbs,list,"['Men', 'Designers', 'Saint Laurent', 'Shoes', 'Boots', 'Ankle boots']"
1762,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387.jpg
1763,brand_name,string,Saint Laurent
1764,product_name,string,Rainer leather ankle boots
1765,product_price,string,"€ 1,005"
1766,product_id,string,P00913387
1767,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
1768,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/94/P00913387_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/94/P00913387_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/7c/P00859734.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/db/P00892131.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/c1/P00884194.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1769,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sneakers', 'Designer sneakers']"
1770,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166.jpg
1771,brand_name,string,Gucci
1772,product_name,string,Ace Web Stripe leather sneakers
1773,product_price,string,€ 605
1774,product_id,string,P00894166
1775,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
1776,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/e8/P00894166_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/e8/P00894166_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/27/P00815848.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1777,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sneakers', 'Low-Top']"
1778,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212.jpg
1779,brand_name,string,Gucci
1780,product_name,string,Ace leather sneakers
1781,product_price,string,€ 605
1782,product_id,string,P00879212
1783,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
1784,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/05/P00879212_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/05/P00879212_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/79/P00879223.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/05/P00879212.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1785,breadcrumbs,list,"['Men', 'Designers', 'Gucci', 'Shoes', 'Sneakers', 'Low-Top']"
1786,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221.jpg
1787,brand_name,string,Gucci
1788,product_name,string,Ace GG Supreme sneakers
1789,product_price,string,€ 585
1790,product_id,string,P00879221
1791,Sizes,list,"['UK 5 / EU 39', 'UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
1792,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/a2/P00879221_d4.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/a2/P00879221_b1.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/da/P00943385.jpg', 'https://img.mytheresa.com/332/376/100/jpeg/catalog/product/53/P00939365.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1793,breadcrumbs,list,"['Men', 'Designers', 'Brunello Cucinelli', 'Shoes', 'Sneakers', 'Low-Top']"
1794,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595.jpg
1795,brand_name,string,Brunello Cucinelli
1796,product_name,string,Leather sneakers
1797,product_price,string,€ 749
1798,product_id,string,P00842595
1799,Sizes,list,"['EU 39', 'EU 40', 'EU 41', 'EU 42', 'EU 43', 'EU 44', 'EU 45', 'EU 46']"
1800,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/37/P00842595_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1801,breadcrumbs,list,"['Men', 'Designers', 'Manolo Blahnik', 'Shoes', 'Boots', 'Chelsea boots']"
1802,product_image,string,https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193.jpg
1803,brand_name,string,Manolo Blahnik
1804,product_name,string,Delsa leather Chelsea boots
1805,product_price,string,€ 920
1806,product_id,string,P00831193
1807,Sizes,list,"['UK 6 / EU 40', 'UK 7 / EU 41', 'UK 8 / EU 42', 'UK 9 / EU 43', 'UK 10 / EU 44', 'UK 11 / EU 45', 'UK 12 / EU 46', 'UK 13 / EU 47']"
1808,other_images,list,"['https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d4.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_b1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_b2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d1.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d2.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d3.jpg', 'https://img.mytheresa.com/1094/1238/100/jpeg/catalog/product/7d/P00831193_d4.jpg', 'https://img.mytheresa.com/cms/80/80/30/images/909cd113-be1f-418a-9664-e9387dc767ce.png', 'https://img.mytheresa.com/cms/80/80/30/images/22cb0ec6-e426-4579-a283-5e4705cce512.png', 'https://img.mytheresa.com/cms/80/80/30/images/b579a4c8-dfa7-49d4-b719-f4f8b5453aa3.png']"
1809,breadcrumbs,list,"['Men', 'Designers', 'Bottega Veneta', 'Shoes', 'Loafers']"
